,precision,recall,f1-score,support
Bot,0.9356913183279743,0.9965753424657534,0.9651741293532339,292.0
Brute Force,0.990482664853841,0.9146264908976773,0.9510443864229765,1593.0
DoS/DDoS,0.9986671109630123,0.999,0.9988335277453758,3000.0
Normal,0.9973190348525469,0.992,0.9946524064171123,3000.0
Web Attack,0.3881278538812785,0.8415841584158416,0.53125,101.0
accuracy,0.9774605559729527,0.9774605559729527,0.9774605559729527,0.9774605559729527
macro avg,0.8620575965757306,0.9487571983558546,0.8881908899877397,7986.0
weighted avg,0.9865038944092943,0.9774605559729527,0.9805858509679953,7986.0
