,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,0.9965753424657534,0.0,0.0,0.003424657534246575,0.0
Brute Force,0.0,0.9133709981167608,0.0,0.0012554927809165098,0.08537350910232266
DoS/DDoS,0.0,0.0,0.999,0.001,0.0
Normal,0.008333333333333333,0.0,0.0016666666666666668,0.99,0.0
Web Attack,0.0,0.12871287128712872,0.0,0.019801980198019802,0.8514851485148515
