model,accuracy_mean,balanced_accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_mean,log_loss_mean,brier_mean,ece_mean,mce_mean,aurc_mean,risk_at_90_mean,risk_at_95_mean,train_seconds_mean,predict_seconds_mean,test_samples_mean,rejected_count_mean,coverage_mean,accuracy_std,balanced_accuracy_std,macro_precision_std,macro_recall_std,macro_f1_std,log_loss_std,brier_std,ece_std,mce_std,aurc_std,risk_at_90_std,risk_at_95_std,train_seconds_std,predict_seconds_std,test_samples_std,rejected_count_std,coverage_std
rccf,0.9784205693296603,0.9507009473677637,0.8670070167993673,0.9507009473677637,0.8920868831141778,0.05260998233830675,0.006272516905632791,0.007402974676985623,0.1457258964375847,0.0007995747666657395,0.00041736227045075126,0.004525284477834893,73.68008829999599,0.20026133333158214,7986.0,600.3333333333334,0.924826780198681,0.0001445906008489226,0.0011214149673441538,0.0004325258825526282,0.0011214149673441538,0.0003666723674959512,0.000268973472005219,6.680329212810086e-05,0.00038723734903910027,0.02598059876684084,2.1270768599129523e-05,0.0,0.0003317004716519816,0.319381749722007,0.0022891376720110047,0.0,8.621678104251709,0.001079599061388893
