,precision,recall,f1-score,support
DoS,0.9689934559052664,0.833869670152856,0.8963678293456327,7458.0
Normal,0.7035447464632014,0.911543610338791,0.7941506302426771,9711.0
Probe,0.5577156743620899,0.5687732342007435,0.5631901840490797,2421.0
R2L,0.5835866261398176,0.20915032679738563,0.3079390537289495,2754.0
U2R,0.22727272727272727,0.1,0.1388888888888889,200.0
accuracy,0.7560326472675657,0.7560326472675657,0.7560326472675657,0.7560326472675657
macro avg,0.6082226460286205,0.5246673682979552,0.5401073172510455,22544.0
weighted avg,0.7568203508037549,0.7560326472675657,0.7379539304860048,22544.0
