,precision,recall,f1-score,support
DoS,0.9604145429833503,0.7579780101903996,0.8472721822541966,7458.0
Normal,0.6448751194213184,0.9731232622798888,0.7757028524522881,9711.0
Probe,0.8315911730545877,0.5914911193721603,0.6912865073618151,2421.0
R2L,0.9773584905660377,0.09404502541757444,0.17157999337528984,2754.0
U2R,0.47058823529411764,0.04,0.07373271889400922,200.0
accuracy,0.7452980837473385,0.7452980837473385,0.7452980837473385,0.7452980837473385
macro avg,0.7769655122638823,0.4913274834520046,0.5119148508675198,22544.0
weighted avg,0.8083835657520005,0.7452980837473385,0.710286054616451,22544.0
