model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7241777194772385,0.5537762366823905,0.4898673044757496,0.6645914396931736,0.03304381969520992,0.0623510180950356,0.18373200777154364,3.5879055000041262,0.355171800001699,82332
extra_trees_chi2,0.6819341203906136,0.5432521021192465,0.4502062541006713,0.7780431985989198,0.03784141831382829,0.05500372802278902,0.12440016043103233,2.702349300001515,0.4027235000030487,82332
cfrg_forest_chi2,0.7100034008647913,0.5766740759152642,0.4889965571359708,0.8952616361603895,0.044400910729134144,0.2110499975354729,0.6212308456986692,17.299069999993662,5.420179000000644,82332
