model,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,train_seconds_mean,train_seconds_std,predict_seconds_mean,predict_seconds_std
random_forest_all,0.9537953795379538,0.0022865357195628,0.9542350534524008,0.0022262343343866,0.9537953795379538,0.0022865357195628,0.9537108704573146,0.0023030206950939,0.5003946000069845,0.0167585238139395,0.0506840666639618,0.0010495136230848
random_forest_chi2,0.9531353135313532,0.0011432678597814,0.9536298430921994,0.0014068598158948,0.9531353135313532,0.0011432678597814,0.9530865846567074,0.0011927237679185,0.516347833336719,0.0356782594491527,0.0479224666778463,0.0069365722877255
weighted_rf_chi2,0.9531353135313532,0.0011432678597814,0.9536298430921994,0.0014068598158948,0.9531353135313532,0.0011432678597814,0.9530865846567074,0.0011927237679185,0.8191800333346085,0.0447632567057641,0.0279146666580345,0.0004479816672144
