model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7252344167516883,0.5667748093320342,0.49524850523587666,0.6575756825417199,0.032947891779989386,0.06293781022307837,0.17154490062644734,3.9785244000013336,0.3833795000027749,82332
extra_trees_chi2,0.6819705582276636,0.5408426702113924,0.4465555403291274,0.7735179833292276,0.03774480852447128,0.05414011016813111,0.11875009981016901,2.8679243000005954,0.3593737000010151,82332
cfrg_forest_chi2,0.7104163630180246,0.5770781697773067,0.4837222013188504,0.7839033292243852,0.03992504791004044,0.1762148513611009,0.5005706216823054,19.772660599999654,6.104516899998998,82332
