model,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,log_loss,log_loss,brier_macro,brier_macro,ece,ece
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
extra_trees,0.946853256075375,0.006825929464249486,0.9468375126297418,0.00691689088990752,0.9465857620166923,0.007049851727240517,0.17616556966615296,0.013271445393319313,0.0179409299306319,0.0017165217118431195,0.03832846005757993,0.008730023301915246
random_forest,0.9517471400403155,0.0063944627319000545,0.9517332598511987,0.006480964938440114,0.9516832805996529,0.006461796052068176,0.1522965160712907,0.012529350239011585,0.015605091112939623,0.001835572175520497,0.02503695541009686,0.002489205833944887
xgboost,0.9625878922934893,0.009518309946993297,0.9625718747129604,0.009578057480250035,0.962630901742977,0.009495958645456144,0.12828413979990327,0.023756189944679755,0.012820550502833586,0.002826333830552308,0.014411565432339374,0.005062772052962167
