,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,0.9965753424657534,0.0,0.0,0.003424657534246575,0.0
Brute Force,0.0,0.9108600125549278,0.0,0.0006277463904582549,0.08851224105461393
DoS/DDoS,0.0,0.0,0.9986666666666667,0.0013333333333333333,0.0
Normal,0.007,0.0,0.0013333333333333333,0.9916666666666667,0.0
Web Attack,0.0,0.10891089108910891,0.0,0.019801980198019802,0.8712871287128713
