weight_strategy,accuracy,accuracy,macro_precision,macro_precision,macro_recall,macro_recall,macro_f1,macro_f1
Unnamed: 0_level_1,mean,std,mean,std,mean,std,mean,std
equal_weight,0.9557755775577558,0.0057163392989071,0.9579285808128344,0.0050127218438915,0.9557755775577558,0.0057163392989071,0.9556819431352928,0.0057604312742543
validation_balanced_accuracy,0.9557755775577558,0.0057163392989071,0.9579285808128344,0.0050127218438915,0.9557755775577558,0.0057163392989071,0.9556819431352928,0.0057604312742543
