,precision,recall,f1-score,support
DoS,0.9628687690742624,0.7614641995172968,0.8504043126684636,7458.0
Normal,0.6453154875717018,0.9731232622798888,0.7760213508519811,9711.0
Probe,0.8489892984542212,0.5898389095415117,0.696076041920546,2421.0
R2L,0.9675324675324676,0.10820624546114742,0.1946440235140431,2754.0
U2R,0.4166666666666667,0.025,0.04716981132075472,200.0
accuracy,0.7478708303761533,0.7478708303761533,0.7478708303761533,0.7478708303761533
macro avg,0.7682745378598639,0.49152652335996894,0.5128631080551577,22544.0
weighted avg,0.8095748234581291,0.7478708303761533,0.7145556424111275,22544.0
