,precision,recall,f1-score,support
Bot,0.9528301886792453,1.0,0.9758454106280193,101.0
Brute Force,0.978021978021978,0.8811881188118812,0.9270833333333334,101.0
DoS/DDoS,0.8918918918918919,0.9801980198019802,0.9339622641509434,101.0
Normal,0.9230769230769231,0.8316831683168316,0.875,101.0
Web Attack,0.8867924528301887,0.9306930693069307,0.9082125603864735,101.0
accuracy,0.9247524752475248,0.9247524752475248,0.9247524752475248,0.9247524752475248
macro avg,0.9265226869000454,0.9247524752475247,0.924020713699754,505.0
weighted avg,0.9265226869000455,0.9247524752475248,0.9240207136997539,505.0
