,precision,recall,f1-score,support
Bot,0.9439252336448598,1.0,0.9711538461538461,101.0
Brute Force,1.0,0.8811881188118812,0.9368421052631579,101.0
DoS/DDoS,0.9801980198019802,0.9801980198019802,0.9801980198019802,101.0
Normal,0.9191919191919192,0.900990099009901,0.91,101.0
Web Attack,0.8990825688073395,0.9702970297029703,0.9333333333333333,101.0
accuracy,0.9465346534653465,0.9465346534653465,0.9465346534653465,0.9465346534653465
macro avg,0.9484795482892198,0.9465346534653465,0.9463054609104635,505.0
weighted avg,0.9484795482892198,0.9465346534653465,0.9463054609104635,505.0
