model,accuracy,balanced_accuracy,macro_f1,train_seconds,predict_seconds,feature_count,test_samples,log_loss,brier_macro,ece
rf_all,0.7025214983238595,0.5611151460576258,0.48116620123333853,16.380031800013967,2.5687854000134394,197,82332,0.671448623106423,0.034182389690487036,0.08335516754304455
rf_chi2,0.7088130981878249,0.5347550989523056,0.4614116167265526,11.26028619997669,2.0873567999806255,60,82332,0.6821743422446715,0.03440035897212314,0.07168766221996756
extra_trees_chi2,0.6641281640188506,0.5913989769137015,0.4253188173361974,9.886552699957974,1.9516904999618419,60,82332,0.862450072976654,0.03960271444901546,0.09530870099120768
xgboost_chi2,0.7675387455667299,0.5171727147919587,0.48103399309903294,29.913810900005046,0.8578823999851011,60,82332,0.5221816528639718,0.02835158011477217,0.041310413047603384
