accuracy,macro_precision,macro_recall,macro_f1,model,seed,train_seconds,predict_seconds,test_samples,feature_mode,feature_count
0.9405940594059405,0.9417712523726559,0.9405940594059405,0.9408588108693181,decision_tree_all,42,0.028293899988057092,0.00033969999640248716,505,all,78
0.9465346534653465,0.9469099639855942,0.9465346534653465,0.9465997786297423,decision_tree_chi2,42,0.02606420000665821,0.0005768000264652073,505,chi2,60
0.9326732673267327,0.9336124415563669,0.9326732673267326,0.9323791432145091,svm_all,42,0.036951899994164705,0.01603669999167323,505,all,78
0.9326732673267327,0.9336124415563669,0.9326732673267326,0.9323791432145091,svm_chi2,42,0.03382340000825934,0.02837410001666285,505,chi2,60
0.9564356435643564,0.9568056874368756,0.9564356435643564,0.956370169693838,random_forest_all,42,0.39676729997154325,0.039516500022727996,505,all,78
0.9544554455445544,0.9552543448790374,0.9544554455445544,0.9544638234336607,random_forest_chi2,42,0.48309260001406074,0.05078169997432269,505,chi2,60
0.9544554455445544,0.9552543448790374,0.9544554455445544,0.9544638234336607,weighted_rf_chi2,42,0.8095204000128433,0.027420600003097206,505,chi2,60
