model,accuracy_mean,balanced_accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_mean,log_loss_mean,brier_mean,ece_mean,mce_mean,aurc_mean,risk_at_90_mean,risk_at_95_mean,train_seconds_mean,predict_seconds_mean,test_samples_mean,rejected_count_mean,coverage_mean,accuracy_std,balanced_accuracy_std,macro_precision_std,macro_recall_std,macro_f1_std,log_loss_std,brier_std,ece_std,mce_std,aurc_std,risk_at_90_std,risk_at_95_std,train_seconds_std,predict_seconds_std,test_samples_std,rejected_count_std,coverage_std
rccf,0.9779196927957258,0.9491979181717155,0.8639303068900693,0.9491979181717155,0.8899550295993232,0.05147650878498201,0.006311960039583644,0.006604515252775829,0.61283862806876,0.0007444610399837472,0.00041736227045075126,0.004876762883880322,60.99722869999823,0.17268276666679108,7986.0,654.3333333333334,0.9180649469905667,0.0003614765021222424,0.00038056801382686085,0.0010707331982965703,0.00038056801382686085,0.0011934207552425794,0.00017373322778021269,8.086077946085843e-06,0.0004643256459676679,0.0018750876819680004,6.03632392717539e-06,0.0,0.00013180440226703534,0.4611927200523653,0.017778610754148768,0.0,4.509249752822894,0.0005646443467096123
