,precision,recall,f1-score,support
DoS,0.9625622531341234,0.7515419683561276,0.844062947067239,7458.0
Normal,0.6342133476279818,0.9746679023787458,0.7684189161761721,9711.0
Probe,0.8536436007348438,0.5757951259809996,0.6877158362111495,2421.0
R2L,0.961038961038961,0.05374001452432825,0.10178817056396149,2754.0
U2R,0.5,0.025,0.047619047619047616,200.0
accuracy,0.7370919091554294,0.7370919091554294,0.7370919091554294,0.7370919091554294
macro avg,0.782291632507182,0.47614900224804024,0.48992098352751395,22544.0
weighted avg,0.8051369570071849,0.7370919091554294,0.6969457959962042,22544.0
