,precision,recall,f1-score,support
DoS,0.9638146770375381,0.7642799678197908,0.8525276697577027,7458.0
Normal,0.666542750929368,0.9231798990835135,0.7741461940330728,9711.0
Probe,0.5968468468468469,0.6567534076827757,0.6253687315634219,2421.0
R2L,0.545816733067729,0.09949164851125636,0.1683046683046683,2754.0
U2R,0.14285714285714285,0.01,0.018691588785046728,200.0
accuracy,0.7332771469127041,0.7332771469127041,0.7332771469127041,0.7332771469127041
macro avg,0.5831756301477249,0.4907409846194672,0.4878077704887825,22544.0
weighted avg,0.7380076048295432,0.7332771469127041,0.7033868046793482,22544.0
