,precision,recall,f1-score,support
Bot,0.8419540229885057,1.0,0.9141965678627145,293.0
Brute Force,0.9978601997146933,0.8782172002510985,0.9342237061769616,1593.0
DoS/DDoS,0.9980013324450366,0.9989996665555185,0.9985002499583403,2999.0
Normal,0.99761010583817,0.974,0.9856636869623883,3000.0
Web Attack,0.3180327868852459,0.9603960396039604,0.47783251231527096,101.0
accuracy,0.9650638617580767,0.9650638617580767,0.9650638617580767,0.9650638617580767
macro avg,0.8306916895743303,0.9623225812821156,0.8620833446551351,7986.0
weighted avg,0.9835013087745709,0.9650638617580767,0.9711786066340776,7986.0
