model,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_precision,macro_precision,macro_recall,macro_recall,macro_f1,macro_f1,train_seconds,train_seconds,predict_seconds,predict_seconds
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
extra_trees_chi2,0.9654395191585273,0.0003312986865845306,0.9626207115579465,0.0002854008068339118,0.8317373942027576,0.0009119482119143871,0.9626207115579465,0.0002854008068339118,0.8629724764491451,0.0007727555914369519,0.38816733334291104,0.015498344309266745,0.02958920000431438,0.0011921181497713625
random_forest_all,0.9777944736622423,0.00036147650212223437,0.9527619688748109,0.0013312101734169843,0.8641829884114202,0.0007521720948072198,0.9527619688748109,0.0013312101734169843,0.8906215949721575,0.0013976575409142024,0.6649638333377274,0.019134807149805304,0.029498566650242235,0.0003377353404285853
random_forest_chi2,0.9785040487519826,0.0001912753858818148,0.9515795035581259,0.003000317534140749,0.8671822873136611,0.0009482562992803947,0.9515795035581259,0.003000317534140749,0.892963307951018,0.001545506212060035,0.7270924999999503,0.025730284609639057,0.028745300000688683,0.0005884578857086791
weighted_rf_chi2,0.9785040487519826,0.00019127538588186327,0.9521977198053627,0.001882669491499187,0.8672891192209363,0.0005401140454447411,0.9521977198053627,0.001882669491499187,0.8931547674323448,0.0008299314866289651,1.8563954666703164,0.02351123426675486,0.1085725666586465,0.008760766136234992
