tree_score,tree_weight
0.918624421199182,0.009959412757584623
0.9051322815494922,0.009813135579824996
0.9184916069379556,0.009957972830649175
0.9472973447596289,0.010270274818416919
0.9245327194479375,0.010023468512685704
0.9198647379961276,0.009972859849394796
0.8990003292582178,0.009746655043852711
0.9206164819484812,0.009981010001009236
0.9110329551955273,0.00987710867158309
0.8852479113788633,0.00959755601827234
0.9383093386917827,0.010172829921208108
0.9115933324018881,0.009883184090186481
0.8920234834024383,0.009671014459931624
0.9435183011699515,0.010229303716332207
0.9355877077329279,0.010143322926328044
0.9434152369280733,0.010228186328962873
0.9134584765047202,0.009903405346603996
0.8895885096953314,0.009644615305235454
0.914901927367878,0.009919054748698813
0.93992574658441,0.01019035446444446
0.9107544121256798,0.009874088802592723
0.8760216823926801,0.009497528389408155
0.8864346624477477,0.009610422368722815
0.9171043367969643,0.009942932520788532
0.9081541059918236,0.009845897170098001
0.9267775805055158,0.010047806530857092
0.9434937663242371,0.01022903771790045
0.943928471563974,0.010233750643891214
0.9150385047528822,0.009920535474139175
0.930864675996274,0.010092117426618977
0.9145787781022511,0.009915551274542874
0.8921177506807254,0.009672036473621146
0.9288087407192851,0.010069827677344012
0.9058864255143104,0.009821311751556261
0.9476189568852403,0.010273761627424919
0.9290809277909448,0.010072778636769187
0.908328760516327,0.009847790714901912
0.9131077077942296,0.009899602431844057
0.9451961332082439,0.010247494199212493
0.9113906408317483,0.00988098657729338
0.9484022437612541,0.010282253756662706
0.9394997113626694,0.010185735535832657
0.9141360254994618,0.009910751101785752
0.9172301922089121,0.009944297002252812
0.9543526057690516,0.010346765552697128
0.954278707528674,0.010345964373171531
0.9039564725948642,0.009800387860046434
0.9385275992749031,0.010175196228031487
0.945816090383901,0.010254215563528422
0.9581759913442006,0.01038821739546934
0.9354093675631784,0.010141389423015044
0.9271594802774141,0.010051946957970266
0.8976221160340628,0.009731712925996332
0.9427774061362486,0.010221271184994699
0.9158904567648932,0.009929772047369164
0.9477208427041915,0.010274866238734678
0.9604556803300482,0.010412933006163983
0.9440247184783489,0.010234794120120216
0.9049637239043152,0.009811308135307931
0.9393714465216354,0.01018434493215975
0.8868333425030454,0.009614744721947148
0.9013167082794495,0.00977176843540104
0.8754880480850499,0.009491742908194458
0.9494793817962401,0.010293931719973658
0.9173420312265728,0.009945509522749307
0.9226961803509506,0.01000355738198831
0.9458541717804627,0.01025462842904559
0.9105493153835157,0.00987186521364461
0.8974495468740434,0.009729841990003124
0.914196057381452,0.00991140194698163
0.9024310742551694,0.009783850011352072
0.9429025684473873,0.01022262815209633
0.8944047046497079,0.009696830848785845
0.9601070798605285,0.01040915359873336
0.8964123335094906,0.00971859687635617
0.9010290706262793,0.009768649966039206
0.9552017058559041,0.01035597120632695
0.8958375237895277,0.009712364985361259
0.9281393636492355,0.010062570519383442
0.9599541763184909,0.010407495870665062
0.8987465108820301,0.009743903231560795
0.9465061332090953,0.01026169677256001
0.9115887975578767,0.009883134924953924
0.9395792399934987,0.010186597758131776
0.910508570666679,0.009871423473317114
0.9280997545292801,0.010062141090810136
0.9410477550935962,0.010202518898137513
0.9591553307486155,0.010398835059373368
0.8880336486369014,0.009627758031790265
0.9363252843525975,0.010151319480552062
0.9055298815370276,0.009817446223322914
0.8997493628071884,0.009754775810197819
0.9535169201278924,0.01033770533391368
0.9384153135041078,0.010173978863989831
0.9466159446050634,0.010262887310273456
0.9052701694625774,0.00981463051356397
0.8859954308781237,0.009605660369806727
0.9529143785936522,0.010331172784043904
0.8964720695767433,0.009719244514429525
0.9184902489862019,0.009957958108199272
