,precision,recall,f1-score,support
Bot,1.0,1.0,1.0,101.0
Brute Force,0.978494623655914,0.900990099009901,0.9381443298969072,101.0
DoS/DDoS,0.9801980198019802,0.9801980198019802,0.9801980198019802,101.0
Normal,0.97,0.9603960396039604,0.9651741293532339,101.0
Web Attack,0.8909090909090909,0.9702970297029703,0.9289099526066351,101.0
accuracy,0.9623762376237623,0.9623762376237623,0.9623762376237623,0.9623762376237623
macro avg,0.9639203468733969,0.9623762376237623,0.9624852863317515,505.0
weighted avg,0.963920346873397,0.9623762376237623,0.9624852863317513,505.0
