model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7480039034776437,0.49364190274698966,0.5169815141262457,1.5759170933202535,0.07565436347587881,0.16148877432937697,0.5123283533811784,1.4879305000067689,0.10205310000310419,22544
extra_trees_chi2,0.768097941802697,0.5637067418217385,0.5850653087926073,1.482219598527252,0.06729962978839753,0.11205940123999371,0.31776829132592954,1.6592706000010367,0.11473209999530809,22544
cfrg_forest_chi2,0.75,0.4980076138377658,0.5214547871929776,2.5066964778157037,0.09895523367072194,0.24704727229675139,0.7466554615334203,9.594059299997753,1.1183743000001414,22544
