,precision,recall,f1-score,support
DoS,0.963082133784928,0.7625368731563422,0.8511561775050512,7458.0
Normal,0.6450051142175247,0.974050046339203,0.776091237282573,9711.0
Probe,0.8567128236002408,0.5877736472532011,0.6972072513473787,2421.0
R2L,0.9761092150170648,0.10384894698620188,0.18772563176895307,2754.0
U2R,0.4,0.04,0.07272727272727272,200.0
accuracy,0.7480039034776437,0.7480039034776437,0.7480039034776437,0.7480039034776437
macro avg,0.7681818573239516,0.49364190274698966,0.5169815141262457,22544.0
weighted avg,0.8112410283014353,0.7480039034776437,0.7143375344673925,22544.0
