model,accuracy,balanced_accuracy,macro_f1,train_seconds,predict_seconds,feature_count,test_samples,log_loss,brier_macro,ece
rf_all,0.8628479813438275,0.6027556421413115,0.5599417598890877,4.5298731999937445,0.44812119999551214,43,82332,0.4097041138763319,0.017109311519898456,0.053305881082560416
rf_chi2,0.8628479813438275,0.6027556421413115,0.5599417598890877,4.51462430000538,0.466925100015942,43,82332,0.4097041138763319,0.017109311519898456,0.053305881082560416
extra_trees_chi2,0.8551474517805956,0.5894864822476681,0.5324171326477107,3.279425300017465,0.5276763000001665,43,82332,0.4474261096820201,0.019480041432999768,0.05834447014332837
xgboost_chi2,0.885220813292523,0.5624607205692692,0.5497697736285532,9.87972820000141,0.4355556000082288,43,82332,0.293408710335708,0.014146124306910552,0.01923051314334333
