model,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,log_loss,log_loss,brier_macro,brier_macro,ece,ece
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
extra_trees_chi2,0.8383212683606213,0.006159136282107307,0.5893978160939525,0.004508974519634192,0.5002603335224572,0.0071907508623396624,0.5121000015627216,0.0022879674627201063,0.02218398627816537,0.00019114485393566133,0.04113621747050213,0.004143158215199593
rf_all,0.8632811867398663,0.0003833837179925572,0.6073081934732741,0.007260819307353603,0.5626506487928739,0.0028503475404173585,0.4003050070169572,0.008397120531566318,0.017018676407568534,9.325735419261059e-05,0.05320807223271806,0.000873530837422692
rf_chi2,0.8563782409431732,0.0012930917026558175,0.5912474520528948,0.004111658350177009,0.5370718872659969,0.005326782818818865,0.4458815785657872,0.006948958628349645,0.0185765103065368,4.14470771312263e-05,0.043537799600679404,0.0006339657709575031
xgboost_chi2,0.8800506890799852,0.0010662406351389256,0.5552328442748377,0.0008821818905472676,0.5418577657598864,0.0015552563757846825,0.30736499812176366,0.0024152756118363842,0.014827205489829466,0.0001246218336507865,0.0244209451148187,0.0011463518569586604
