,precision,recall,f1-score,support
Bot,1.0,1.0,1.0,101.0
Brute Force,0.967741935483871,0.8910891089108911,0.9278350515463918,101.0
DoS/DDoS,0.9805825242718447,1.0,0.9901960784313726,101.0
Normal,0.9897959183673469,0.9603960396039604,0.9748743718592965,101.0
Web Attack,0.8818181818181818,0.9603960396039604,0.919431279620853,101.0
accuracy,0.9623762376237623,0.9623762376237623,0.9623762376237623,0.9623762376237623
macro avg,0.9639877119882488,0.9623762376237623,0.9624673562915828,505.0
weighted avg,0.9639877119882488,0.9623762376237623,0.9624673562915828,505.0
