accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,model,seed,train_seconds,predict_seconds,test_samples,rejected_count,coverage
0.9603960396039604,0.9603960396039604,0.9617118392207917,0.9603960396039604,0.9604866175306613,0.12280708857261646,0.012669669560398977,0.02236859088100661,0.37498401355668715,0.004172192048716694,0.015384615384615385,0.020833333333333332,rccf,42,9.105158999998821,0.11834950000047684,505,38,0.9247524752475248
0.9623762376237623,0.9623762376237623,0.9639877119882488,0.9623762376237623,0.9624673562915828,0.12518409431427754,0.012809171246493282,0.02555625068585337,0.39305604668300376,0.004234253212802072,0.015384615384615385,0.020833333333333332,rccf,2024,9.208092200002284,0.12019580000196584,505,40,0.9207920792079208
0.9623762376237623,0.9623762376237623,0.9639877119882488,0.9623762376237623,0.9624673562915828,0.12430876738116071,0.012773491081501727,0.025524494069352727,0.3851712176320917,0.00427142270721856,0.015384615384615385,0.022916666666666665,rccf,3407,9.07695010000316,0.11802460000035353,505,42,0.9168316831683169
