accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,model,seed,train_seconds,predict_seconds,test_samples,rejected_count,coverage
0.9623762376237623,0.9623762376237623,0.9639877119882488,0.9623762376237623,0.9624673562915828,0.12430876738116071,0.012773491081501727,0.025524494069352727,0.3851712176320917,0.00427142270721856,0.015384615384615385,0.022916666666666665,rccf,3407,9.07695010000316,0.11802460000035353,505,42,0.9168316831683169
