,precision,recall,f1-score,support
Bot,0.6033402922755741,0.9863481228668942,0.7487046632124352,293.0
Brute Force,0.9353333333333333,0.8807281858129316,0.9072098286453282,1593.0
DoS/DDoS,0.970829236315962,0.9876625541847283,0.9791735537190083,2999.0
Normal,0.9943052391799544,0.873,0.9297124600638977,3000.0
Web Attack,0.30434782608695654,0.9702970297029703,0.46335697399527187,101.0
accuracy,0.9229902329075883,0.9229902329075883,0.9229902329075883,0.9229902329075883
macro avg,0.7616311854383561,0.9396071785135047,0.8056314959271884,7986.0
weighted avg,0.9506557016432456,0.9229902329075883,0.9312589087805877,7986.0
