,precision,recall,f1-score,support
Bot,0.9605263157894737,0.9965870307167235,0.9782244556113903,293.0
Brute Force,0.9754680438992899,0.9485247959824231,0.9618077657542966,1593.0
DoS/DDoS,0.9983327775925308,0.9983327775925308,0.9983327775925308,2999.0
Normal,0.9966588706982961,0.9943333333333333,0.9954947438678459,3000.0
Web Attack,0.4326241134751773,0.6039603960396039,0.5041322314049587,101.0
accuracy,0.9818432256448786,0.9818432256448786,0.9818432256448786,0.9818432256448786
macro avg,0.8727220242909535,0.9083476667329229,0.8875983948462045,7986.0
weighted avg,0.9846013588797602,0.9818432256448786,0.9829928779509354,7986.0
